City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket,PM2.5_Outlier,PM10_Outlier,NO_Outlier,NO2_Outlier,NOx_Outlier,NH3_Outlier,CO_Outlier,SO2_Outlier,O3_Outlier,Year,Month,Month_Name,Quarter,Quarter_Label,Day,Day_of_Week,Day_Name,Week_of_Year,Is_Weekend,Year_Month,Season,PM25_PM10_Ratio,NO2_NOx_Ratio,O3_PM10_Ratio,Pollution_Index,Pollution_Index_Band,Pollutants_Above_City_Q3,City_Pollutant_Percentile,AQI_Lag_1,AQI_Change_1d,AQI_Rolling_7,AQI_RollingStd_7,AQI_Rolling_30,AQI_RollingStd_30
Chennai,2022-01-22,203.8,373.6,1.7,142.8,34.8,7.8,1.45,66.8,193.4,364.5,Very Poor,0,0,0,0,0,0,0,0,0,2022,1,January,1,Q1,22,5,Saturday,3,1,2022-01,Winter,0.5455032119914347,4.103448275862069,0.5176659528907923,45.18,Medium,2,45.1,333.3,31.19999999999999,302.2857142857143,121.0553513696859,312.34666666666664,102.74655370790131
Chennai,2022-01-23,420.2,345.1,148.0,106.4,128.9,37.8,0.18,90.0,178.6,295.1,Poor,0,0,0,0,0,0,0,0,0,2022,1,January,1,Q1,23,6,Sunday,3,1,2022-01,Winter,1.2176180817154447,0.8254460822342902,0.5175311503911909,66.09,High,3,65.8,364.5,-69.39999999999998,318.25714285714287,109.5709945977628,315.2133333333333,100.95062204837618
Chennai,2022-01-24,421.3,121.4,41.8,77.0,233.2,2.9,4.86,63.9,93.3,135.6,Moderate,0,0,0,0,0,0,0,0,0,2022,1,January,1,Q1,24,0,Monday,4,0,2022-01,Winter,3.470345963756178,0.33018867924528306,0.7685337726523888,48.33,Medium,2,48.2,295.1,-159.50000000000003,313.9857142857143,116.85888111409497,313.5766666666667,103.50523452807937
Chennai,2022-01-25,15.6,14.5,50.6,71.9,61.4,49.0,8.34,74.5,46.6,179.2,Moderate,0,0,0,0,0,0,0,0,0,2022,1,January,1,Q1,25,1,Tuesday,4,0,2022-01,Winter,1.0758620689655172,1.1710097719869708,3.213793103448276,42.5,Medium,2,42.4,135.6,43.599999999999994,281.9857142857143,119.00699459235439,308.93999999999994,106.3625050605649
Chennai,2022-01-26,62.6,72.3,69.3,93.4,61.9,37.9,2.36,83.4,196.1,269.8,Poor,0,0,0,0,0,0,0,0,0,2022,1,January,1,Q1,26,2,Wednesday,4,0,2022-01,Winter,0.8658367911479945,1.508885298869144,2.7123098201936378,47.46,Medium,2,47.2,179.2,90.60000000000002,292.67142857142863,113.10664163059721,304.94666666666666,105.47495121275671
Chennai,2022-01-27,448.8,498.0,126.8,42.1,161.9,36.7,5.83,26.7,151.2,497.1,Severe,0,0,0,0,0,0,0,0,0,2022,1,January,1,Q1,27,3,Thursday,4,0,2022-01,Winter,0.9012048192771085,0.2600370599135269,0.3036144578313253,62.56,High,3,62.3,269.8,227.3,296.3714285714286,120.1259299552725,307.7033333333333,109.44040886233063
Chennai,2022-01-28,307.6,391.2,122.3,134.3,228.7,47.8,0.9,48.9,122.9,457.6,Severe,0,0,0,0,0,0,0,0,0,2022,1,January,1,Q1,28,4,Friday,4,0,2022-01,Winter,0.7862985685071575,0.5872321818976827,0.3141615541922291,64.87,High,3,64.9,497.1,-39.5,314.12857142857143,134.78696418528685,312.44,112.81263563369468
Chennai,2022-01-29,346.5,148.8,6.9,84.0,20.8,9.1,2.24,84.8,69.0,496.5,Severe,0,0,0,0,0,0,0,0,0,2022,1,January,1,Q1,29,5,Saturday,4,1,2022-01,Winter,2.3286290322580645,4.038461538461538,0.4637096774193548,35.75,Low,1,35.8,457.6,38.89999999999998,332.9857142857143,151.2382604653056,313.40999999999997,114.30619601874577
Chennai,2022-01-30,479.0,118.4,192.4,15.5,9.2,39.4,5.67,95.4,196.5,270.8,Poor,0,0,0,0,0,0,0,0,0,2022,1,January,1,Q1,30,6,Sunday,4,1,2022-01,Winter,4.045608108108108,1.6847826086956523,1.6596283783783783,61.66,High,5,61.5,496.5,-225.7,329.5142857142857,152.52619915467506,317.52333333333337,110.27551603498246
Chennai,2022-01-31,267.6,268.2,138.0,42.8,139.6,2.4,8.01,86.8,171.5,417.6,Severe,0,0,0,0,0,0,0,0,0,2022,1,January,1,Q1,31,0,Monday,5,0,2022-01,Winter,0.9977628635346757,0.30659025787965616,0.63944817300522,56.56,Medium,3,56.5,270.8,146.8,369.80000000000007,128.05026356864866,320.64000000000004,111.77882595122631
Chennai,2022-02-01,95.4,374.6,143.1,135.4,15.6,41.8,7.74,58.9,192.6,330.6,Very Poor,0,0,0,0,0,0,0,0,0,2022,2,February,1,Q1,1,1,Tuesday,5,0,2022-02,Winter,0.2546716497597437,8.67948717948718,0.5141484249866524,62.86,High,4,62.8,417.6,-87.0,391.42857142857144,100.2621017514572,321.18000000000006,111.78677177925681
Chennai,2022-02-02,133.3,497.7,63.8,125.6,119.7,37.8,8.93,66.5,7.6,496.7,Severe,0,0,0,0,0,0,0,0,0,2022,2,February,1,Q1,2,2,Wednesday,5,0,2022-02,Winter,0.2678320273256982,1.0492898913951545,0.015270243118344384,56.48,Medium,3,56.0,330.6,166.09999999999997,423.84285714285716,90.59865446283891,331.71,112.97947433356958
Chennai,2022-02-03,95.9,150.8,79.7,128.3,33.3,18.9,6.92,53.8,83.0,217.7,Poor,0,0,0,0,0,0,0,0,0,2022,2,February,1,Q1,3,3,Thursday,5,0,2022-02,Winter,0.6359416445623342,3.8528528528528536,0.5503978779840848,42.81,Medium,1,42.8,496.7,-279.0,383.9285714285715,111.97091459073728,332.93666666666667,111.47536756930965
Chennai,2022-02-04,182.4,585.1,164.3,91.9,144.6,16.8,5.72,42.7,72.7,348.1,Very Poor,0,0,0,0,0,0,0,0,0,2022,2,February,1,Q1,4,4,Friday,5,0,2022-02,Winter,0.31174158263544693,0.6355463347164593,0.12425226457015895,56.12,Medium,2,56.0,217.7,130.40000000000003,368.2857142857143,107.52381795942613,329.2366666666667,108.95712691580657
Chennai,2022-02-05,116.4,300.0,28.7,30.9,184.2,23.5,3.68,23.0,103.4,287.7,Poor,0,0,0,0,0,0,0,0,0,2022,2,February,1,Q1,5,5,Saturday,5,1,2022-02,Winter,0.388,0.16775244299674266,0.3446666666666667,37.82,Low,0,37.7,348.1,-60.400000000000034,338.45714285714286,94.15871099979586,327.7933333333333,109.21944039830818
Chennai,2022-02-06,141.4,216.3,196.5,66.5,182.5,45.5,9.49,13.9,180.2,316.7,Very Poor,0,0,0,0,0,0,0,0,0,2022,2,February,1,Q1,6,6,Sunday,5,1,2022-02,Winter,0.6537216828478964,0.3643835616438356,0.833102172907998,63.31,High,4,63.2,287.7,29.0,345.0142857142858,90.1758361678542,324.8833333333333,108.27794083406104
Chennai,2022-02-07,265.7,275.8,132.2,117.1,248.1,17.0,9.42,19.1,102.0,415.7,Severe,0,0,0,0,0,0,0,0,0,2022,2,February,1,Q1,7,0,Monday,6,0,2022-02,Winter,0.963379260333575,0.47198710197501004,0.36983321247280637,60.09,High,3,60.1,316.7,99.0,344.74285714285713,89.92344627780034,331.9933333333333,106.95280923051484
Chennai,2022-02-08,340.0,389.1,8.1,138.2,203.3,26.0,1.72,3.7,100.7,490.0,Severe,0,0,0,0,0,0,0,0,0,2022,2,February,1,Q1,8,1,Tuesday,6,0,2022-02,Winter,0.8738113595476741,0.6797835710772256,0.2588023644307376,48.18,Medium,2,48.0,415.7,74.30000000000001,367.5142857142858,104.71167442986066,337.0133333333333,110.77834885352233
Chennai,2022-02-09,3.4,263.9,86.9,143.0,248.6,19.6,6.24,56.0,81.1,213.9,Poor,0,0,0,0,0,0,0,0,0,2022,2,February,1,Q1,9,2,Wednesday,6,0,2022-02,Winter,0.01288366805608185,0.5752212389380531,0.30731337627889355,53.45,Medium,2,53.7,490.0,-276.1,327.1142857142857,101.05319438413736,332.0566666666667,112.90041288624727
Chennai,2022-02-10,406.0,221.9,151.4,84.3,69.2,38.5,3.78,0.4,61.7,181.3,Moderate,0,0,0,0,0,0,0,0,0,2022,2,February,1,Q1,10,3,Thursday,6,0,2022-02,Winter,1.8296529968454258,1.218208092485549,0.2780531771068049,47.09,Medium,3,47.0,213.9,-32.599999999999994,321.9142857142857,108.29860615556518,325.79,115.93859358625443
Chennai,2022-02-11,4.7,254.4,53.8,20.3,51.5,38.8,4.53,18.9,38.2,204.4,Poor,0,0,0,0,0,0,0,0,0,2022,2,February,1,Q1,11,4,Friday,6,0,2022-02,Winter,0.018474842767295597,0.39417475728155343,0.1501572327044025,29.47,Low,1,29.2,181.3,23.099999999999994,301.38571428571424,115.86305750858688,321.5366666666667,118.02472120743184
Chennai,2022-02-12,259.7,404.8,139.0,28.9,239.3,33.1,5.29,78.1,65.4,409.7,Severe,0,0,0,0,0,0,0,0,0,2022,2,February,1,Q1,12,5,Saturday,6,1,2022-02,Winter,0.6415513833992095,0.12076890931884662,0.1615612648221344,59.31,Medium,2,59.3,204.4,205.29999999999998,318.81428571428575,122.44991395902056,320.30333333333334,116.85925658917556
Chennai,2022-02-13,251.9,535.9,198.3,5.4,99.0,32.6,1.28,99.0,14.8,401.9,Severe,0,0,0,0,0,0,0,0,0,2022,2,February,1,Q1,13,6,Sunday,6,1,2022-02,Winter,0.4700503825340549,0.05454545454545455,0.02761709274118306,51.83,Medium,3,51.6,409.7,-7.800000000000011,330.9857142857143,126.37619011733025,327.58,114.83244285059226
Chennai,2022-02-14,267.3,205.5,71.0,144.4,72.2,35.5,3.11,25.8,141.3,417.3,Severe,0,0,0,0,0,0,0,0,0,2022,2,February,1,Q1,14,0,Monday,7,0,2022-02,Winter,1.3007299270072994,2.0,0.6875912408759125,49.66,Medium,1,49.6,401.9,15.400000000000034,331.2142857142857,126.55626454363399,328.9,115.65310795352799
Chennai,2022-02-15,446.8,84.2,165.3,2.7,227.1,40.7,3.82,3.5,110.3,122.6,Moderate,0,0,0,0,0,0,0,0,0,2022,2,February,1,Q1,15,1,Tuesday,7,0,2022-02,Winter,5.306413301662708,0.011889035667107003,1.3099762470308787,50.77,Medium,4,50.6,417.3,-294.70000000000005,278.7285714285714,125.91180397783315,326.87666666666667,118.77697351246859
Chennai,2022-02-16,410.5,200.2,144.1,13.6,76.5,8.0,3.0,12.6,169.0,201.0,Poor,0,0,0,0,0,0,0,0,0,2022,2,February,1,Q1,16,2,Wednesday,7,0,2022-02,Winter,2.0504495504495504,0.17777777777777778,0.8441558441558442,41.14,Medium,2,41.4,122.6,78.4,276.88571428571424,127.10750605388331,328.06,117.28121406437539
Chennai,2022-02-17,220.5,311.9,84.2,91.1,170.9,8.5,9.55,99.4,34.8,377.4,Very Poor,0,0,0,0,0,0,0,0,0,2022,2,February,1,Q1,17,3,Thursday,7,0,2022-02,Winter,0.7069573581276051,0.5330602691632533,0.11157422250721385,55.18,Medium,2,54.8,201.0,176.39999999999998,304.90000000000003,124.10398865467636,327.2,116.80485346552814
Chennai,2022-02-18,404.1,532.9,79.8,15.5,46.6,33.9,9.74,86.5,48.4,196.7,Moderate,0,0,0,0,0,0,0,0,0,2022,2,February,1,Q1,18,4,Friday,7,0,2022-02,Winter,0.7583036216926253,0.33261802575107297,0.09082379433289547,57.16,Medium,4,56.8,377.4,-180.7,303.8,125.17276061507962,327.2566666666667,116.73890018366632
Chennai,2022-02-19,61.3,272.2,192.1,134.0,157.9,29.3,2.06,43.6,79.3,222.2,Poor,0,0,0,0,0,0,0,0,0,2022,2,February,1,Q1,19,5,Saturday,7,1,2022-02,Winter,0.22520205731080087,0.8486383787207092,0.2913299044819985,52.07,Medium,2,52.0,196.7,25.5,277.0142857142857,118.62458188997472,318.9566666666667,114.99050540515678
Chennai,2022-02-20,252.5,163.9,113.7,85.4,217.3,34.6,6.07,42.5,13.7,402.5,Severe,0,0,0,0,0,0,0,0,0,2022,2,February,1,Q1,20,6,Sunday,7,1,2022-02,Winter,1.5405735204392923,0.393005062126093,0.0835875533862111,50.86,Medium,1,50.7,222.2,180.3,277.09999999999997,118.73002989976837,321.2633333333334,115.97797199686588
Chennai,2022-02-21,8.7,329.4,105.7,114.1,206.5,7.1,6.73,74.0,87.3,279.4,Poor,0,0,0,0,0,0,0,0,0,2022,2,February,1,Q1,21,0,Monday,8,0,2022-02,Winter,0.026411657559198543,0.5525423728813559,0.2650273224043716,51.92,Medium,2,51.9,402.5,-123.10000000000002,257.4,101.82791038479145,318.4266666666667,115.92469890446993
Chennai,2022-02-22,347.1,523.3,84.9,109.2,108.8,10.0,9.5,94.7,42.4,497.1,Severe,0,0,0,0,0,0,0,0,0,2022,2,February,1,Q1,22,1,Tuesday,8,0,2022-02,Winter,0.6632906554557616,1.0036764705882353,0.08102426906172368,60.7,High,3,60.4,279.4,217.70000000000005,310.90000000000003,116.5209852344206,325.15999999999997,120.30671033539315
Chennai,2022-02-23,180.5,249.9,8.2,9.1,149.7,3.9,3.94,75.1,183.8,346.7,Very Poor,0,0,0,0,0,0,0,0,0,2022,2,February,1,Q1,23,2,Wednesday,8,0,2022-02,Winter,0.7222889155662264,0.06078824315297261,0.7354941976790716,40.22,Medium,1,40.0,497.1,-150.40000000000003,331.7142857142857,106.17111076891368,332.19666666666666,114.88869721224316
Chennai,2022-02-24,40.8,563.0,131.2,149.5,216.7,25.7,9.19,89.2,192.9,261.7,Poor,0,0,0,0,0,0,0,0,0,2022,2,February,1,Q1,24,3,Thursday,8,0,2022-02,Winter,0.07246891651865009,0.689893862482695,0.34262877442273537,75.88,High,6,75.6,346.7,-85.0,315.1857142857143,106.87710120463059,334.9466666666667,112.05261920751526
Chennai,2022-02-25,142.1,510.8,89.9,32.2,233.3,3.0,3.24,70.1,87.8,317.2,Very Poor,0,0,0,0,0,0,0,0,0,2022,2,February,1,Q1,25,4,Friday,8,0,2022-02,Winter,0.2781910728269381,0.1380197171024432,0.17188723570869224,47.3,Medium,2,47.4,261.7,55.5,332.4,93.47652111626843,336.52666666666664,111.43482069967119
Chennai,2022-02-26,478.6,364.0,128.1,52.1,74.1,34.3,4.71,32.1,3.1,317.3,Very Poor,0,0,0,0,0,0,0,0,0,2022,2,February,1,Q1,26,5,Saturday,8,1,2022-02,Winter,1.3148351648351648,0.7031039136302295,0.008516483516483517,48.24,Medium,1,48.1,317.2,0.10000000000002274,345.9857142857143,80.84875650603216,330.53333333333336,107.25768627174403
Chennai,2022-02-27,110.9,452.3,162.9,16.5,213.1,35.2,2.35,33.3,65.5,431.6,Severe,0,0,0,0,0,0,0,0,0,2022,2,February,1,Q1,27,6,Sunday,8,1,2022-02,Winter,0.24519124474906037,0.07742843735335524,0.144815388016803,48.36,Medium,3,48.5,317.3,114.30000000000001,350.14285714285717,84.88629369423033,329.6666666666667,106.2962883620133
Chennai,2022-02-28,365.1,431.7,122.6,87.0,114.3,8.9,8.18,34.4,133.1,402.0,Severe,0,0,0,0,0,0,0,0,0,2022,2,February,1,Q1,28,0,Monday,9,0,2022-02,Winter,0.8457261987491315,0.7611548556430446,0.3083159601575168,56.73,Medium,1,56.6,431.6,-29.600000000000023,367.65714285714284,80.38600328297139,326.51666666666665,102.51479315733904
Chennai,2022-03-01,487.8,311.7,179.1,71.8,17.2,13.3,8.77,35.1,35.0,261.7,Poor,0,0,0,0,0,0,0,0,0,2022,3,March,1,Q1,1,1,Tuesday,9,0,2022-03,Winter,1.564966313763234,4.174418604651163,0.11228745588707091,51.19,Medium,3,51.2,402.0,-140.3,334.02857142857147,64.97019096698041,326.2133333333333,102.69863758063975
Chennai,2022-03-02,291.4,323.6,53.9,3.3,96.8,6.7,2.25,28.2,83.5,441.4,Severe,0,0,0,0,0,0,0,0,0,2022,3,March,1,Q1,2,2,Wednesday,9,0,2022-03,Winter,0.9004944375772558,0.03409090909090909,0.2580346106304079,31.77,Low,0,31.6,261.7,179.7,347.5571428571429,76.82627278787152,327.0066666666666,103.51759115319952
Chennai,2022-03-03,225.7,478.4,46.0,137.0,173.7,28.1,3.35,30.7,150.5,469.0,Severe,0,0,0,0,0,0,0,0,0,2022,3,March,1,Q1,3,3,Thursday,9,0,2022-03,Winter,0.4717809364548495,0.7887161773172137,0.3145903010033445,56.04,Medium,3,55.7,441.4,27.600000000000023,377.1714285714285,78.15746316008126,331.61999999999995,106.71773403994641
Chennai,2022-03-04,83.9,479.0,167.2,29.8,3.8,42.2,7.97,17.7,75.3,469.9,Severe,0,0,0,0,0,0,0,0,0,2022,3,March,1,Q1,4,4,Friday,9,0,2022-03,Winter,0.17515657620041755,7.842105263157896,0.15720250521920667,46.78,Medium,4,47.0,469.0,0.8999999999999773,398.9857142857143,79.91923899728579,330.72666666666663,105.39213781228524
Chennai,2022-03-05,425.2,71.8,44.2,83.7,16.2,41.0,9.54,15.1,111.3,194.2,Moderate,0,0,0,0,0,0,0,0,0,2022,3,March,1,Q1,5,5,Saturday,9,1,2022-03,Winter,5.922005571030641,5.166666666666667,1.5501392757660168,47.73,Medium,3,47.5,469.9,-275.7,381.40000000000003,109.10418568200656,329.9433333333333,106.34421561797495
Chennai,2022-03-06,464.7,3.3,177.3,93.5,4.1,34.5,1.3,15.1,15.8,113.5,Moderate,0,0,0,0,0,0,0,0,0,2022,3,March,1,Q1,6,6,Sunday,9,1,2022-03,Winter,140.8181818181818,22.80487804878049,4.787878787878788,39.01,Low,2,39.0,194.2,-80.69999999999999,335.95714285714286,145.03869434445087,322.1233333333333,113.35740756816365
Chennai,2022-03-07,115.2,46.8,5.2,71.5,167.9,14.7,1.08,20.0,12.4,283.6,Poor,0,0,0,0,0,0,0,0,0,2022,3,March,1,Q1,7,0,Monday,10,0,2022-03,Winter,2.4615384615384617,0.4258487194758785,0.26495726495726496,23.85,Low,0,23.7,113.5,170.10000000000002,319.0428571428571,142.94188629349676,321.9866666666667,113.40280277912434
Chennai,2022-03-08,159.3,42.2,111.3,87.4,221.2,2.2,5.06,36.0,182.9,330.4,Very Poor,0,0,0,0,0,0,0,0,0,2022,3,March,1,Q1,8,1,Tuesday,10,0,2022-03,Winter,3.7748815165876777,0.395117540687161,4.334123222748815,47.08,Medium,2,47.0,283.6,46.799999999999955,328.85714285714283,140.68927769074307,322.4433333333333,113.40836399044191
Chennai,2022-03-09,434.0,313.6,18.0,123.1,210.5,37.5,6.38,9.2,194.2,265.0,Poor,0,0,0,0,0,0,0,0,0,2022,3,March,1,Q1,9,2,Wednesday,10,0,2022-03,Winter,1.3839285714285714,0.5847980997624703,0.6192602040816326,62.16,High,4,61.7,330.4,-65.39999999999998,303.65714285714284,132.7449918345053,317.42,112.46887201538856
Chennai,2022-03-10,412.2,316.1,84.3,20.0,153.9,7.4,0.82,12.3,113.3,266.1,Poor,0,0,0,0,0,0,0,0,0,2022,3,March,1,Q1,10,3,Thursday,10,0,2022-03,Winter,1.3040177159126858,0.1299545159194282,0.35843087630496673,38.24,Low,1,38.2,265.0,1.1000000000000227,274.6714285714285,110.99434992055033,309.9566666666667,107.96024390657831
Chennai,2022-03-11,67.7,441.8,68.5,46.3,101.4,25.0,3.61,89.2,41.7,416.5,Severe,0,0,0,0,0,0,0,0,0,2022,3,March,1,Q1,11,4,Friday,10,0,2022-03,Winter,0.15323675871435039,0.4566074950690335,0.09438660027161612,43.22,Medium,1,42.9,266.1,150.39999999999998,267.04285714285714,96.18754003062287,316.71,108.0809701263286
Chennai,2022-03-12,354.1,98.3,157.7,87.9,67.3,30.6,4.59,88.2,65.7,132.2,Moderate,0,0,0,0,0,0,0,0,0,2022,3,March,1,Q1,12,5,Saturday,10,1,2022-03,Winter,3.602238046795524,1.3060921248142647,0.6683621566632757,53.3,Medium,2,53.1,416.5,-284.3,258.18571428571425,106.33251977595816,315.0733333333333,110.54583987036209
Chennai,2022-03-13,219.6,138.4,127.8,27.8,122.3,11.5,5.25,48.2,136.8,376.7,Very Poor,0,0,0,0,0,0,0,0,0,2022,3,March,1,Q1,13,6,Sunday,10,1,2022-03,Winter,1.5867052023121386,0.22730989370400656,0.9884393063583815,43.38,Medium,0,43.5,132.2,244.5,295.7857142857143,92.24513408253436,320.81666666666666,109.06353442021738
Chennai,2022-03-14,479.4,304.1,3.0,116.2,97.2,49.8,5.67,13.4,73.0,254.1,Poor,0,0,0,0,0,0,0,0,0,2022,3,March,1,Q1,14,0,Monday,11,0,2022-03,Winter,1.576455113449523,1.1954732510288066,0.24005261427162117,52.29,Medium,3,52.2,376.7,-122.6,291.57142857142856,93.55913841497438,315.63,108.38860529880782
Chennai,2022-03-15,188.5,472.0,145.0,46.7,17.5,24.5,5.28,71.1,68.9,459.8,Severe,0,0,0,0,0,0,0,0,0,2022,3,March,1,Q1,15,1,Tuesday,11,0,2022-03,Winter,0.399364406779661,2.6685714285714286,0.14597457627118646,48.26,Medium,1,48.2,254.1,205.70000000000002,310.0571428571429,113.2261874471166,317.56,110.4731722777232
Chennai,2022-03-16,97.3,7.7,198.1,132.6,103.1,46.3,5.02,43.5,152.8,222.5,Poor,0,0,0,0,0,0,0,0,0,2022,3,March,1,Q1,16,2,Wednesday,11,0,2022-03,Winter,12.636363636363635,1.2861299709020368,19.844155844155846,56.9,Medium,4,56.8,459.8,-237.3,303.9857142857143,117.11752542597878,311.06666666666666,110.13295517733108
Chennai,2022-03-17,128.1,537.0,101.1,37.1,37.1,45.9,7.9,93.5,156.3,306.4,Very Poor,0,0,0,0,0,0,0,0,0,2022,3,March,1,Q1,17,3,Thursday,11,0,2022-03,Winter,0.23854748603351955,1.0,0.2910614525139665,60.86,High,5,60.7,222.5,83.89999999999998,309.74285714285713,115.92927236240314,317.1933333333333,104.24189022730246
Chennai,2022-03-18,403.1,339.9,32.9,59.0,2.6,6.2,8.84,86.7,187.4,289.9,Poor,0,0,0,0,0,0,0,0,0,2022,3,March,1,Q1,18,4,Friday,11,0,2022-03,Winter,1.1859370403059726,22.69230769230769,0.5513386290085319,52.81,Medium,4,52.6,306.4,-16.5,291.65714285714284,105.94383507536503,320.1566666666667,102.06579582877397
Chennai,2022-03-19,109.1,492.0,193.9,142.0,243.4,34.6,9.94,37.6,126.8,488.5,Severe,0,0,0,0,0,0,0,0,0,2022,3,March,1,Q1,19,5,Saturday,11,1,2022-03,Winter,0.2217479674796748,0.5834018077239113,0.2577235772357723,73.6,High,5,73.6,289.9,198.60000000000002,342.5571428571429,102.08610511300303,323.86,106.14833667707845
Chennai,2022-03-20,99.1,67.4,15.8,121.6,174.1,6.1,3.68,90.9,90.9,228.7,Poor,0,0,0,0,0,0,0,0,0,2022,3,March,1,Q1,20,6,Sunday,11,1,2022-03,Winter,1.4703264094955488,0.6984491671453188,1.3486646884272997,41.67,Medium,2,41.6,488.5,-259.8,321.4142857142857,108.9327074936857,324.9266666666666,104.98082561652146
Chennai,2022-03-21,407.2,570.4,43.4,62.9,228.7,47.5,2.32,31.8,38.5,103.8,Moderate,0,0,0,0,0,0,0,0,0,2022,3,March,1,Q1,21,0,Monday,12,0,2022-03,Winter,0.7138849929873773,0.275032794053345,0.06749649368863955,55.65,Medium,4,55.2,228.7,-124.89999999999999,299.9428571428571,135.8894263380201,320.97999999999996,111.02736351132506
Chennai,2022-03-22,492.7,588.2,109.1,118.3,196.4,2.4,7.12,7.6,109.9,163.9,Moderate,0,0,0,0,0,0,0,0,0,2022,3,March,1,Q1,22,1,Tuesday,12,0,2022-03,Winter,0.8376402584155048,0.6023421588594704,0.18684121047262836,60.79,High,4,60.7,103.8,60.10000000000001,257.6714285714285,123.31589130204915,313.0266666666667,113.50469208996093
Chennai,2022-03-23,143.5,350.7,192.5,122.6,167.9,10.9,7.45,20.3,5.0,318.3,Very Poor,0,0,0,0,0,0,0,0,0,2022,3,March,1,Q1,23,2,Wednesday,12,0,2022-03,Winter,0.4091816367265469,0.730196545562835,0.014257199885942401,50.16,Medium,2,50.0,163.9,154.4,271.35714285714283,124.07562018305352,314.3233333333333,113.32935731700375
Chennai,2022-03-24,416.8,80.3,11.9,61.2,248.6,46.6,2.57,11.0,191.7,258.6,Poor,0,0,0,0,0,0,0,0,0,2022,3,March,1,Q1,24,3,Thursday,12,0,2022-03,Winter,5.190535491905355,0.24617860016090107,2.387297633872976,52.08,Medium,4,51.9,318.3,-59.69999999999999,264.5285714285714,123.13738552643349,306.3733333333333,108.32016061381351
Chennai,2022-03-25,475.4,122.0,151.6,33.0,171.0,27.2,4.49,66.5,78.3,131.0,Moderate,0,0,0,0,0,0,0,0,0,2022,3,March,1,Q1,25,4,Friday,12,0,2022-03,Winter,3.89672131147541,0.19298245614035087,0.6418032786885246,54.06,Medium,2,53.8,258.6,-127.60000000000002,241.82857142857145,132.00759718397035,299.18333333333334,112.62435910746784
Chennai,2022-03-26,102.6,399.0,120.3,148.4,211.2,32.3,7.4,25.0,110.7,361.2,Very Poor,0,0,0,0,0,0,0,0,0,2022,3,March,1,Q1,26,5,Saturday,12,1,2022-03,Winter,0.2571428571428571,0.7026515151515152,0.2774436090225564,61.06,High,2,61.1,131.0,230.2,223.64285714285714,96.30138207977987,302.5,112.94707335433885
Chennai,2022-03-27,202.4,166.2,134.0,97.2,24.9,15.0,5.49,93.5,130.5,363.5,Very Poor,0,0,0,0,0,0,0,0,0,2022,3,March,1,Q1,27,6,Sunday,12,1,2022-03,Winter,1.2178098676293623,3.9036144578313254,0.7851985559566788,50.4,Medium,1,50.4,361.2,2.3000000000000114,242.90000000000003,109.98660524506157,304.04333333333335,113.46997987720538
Chennai,2022-03-28,197.1,242.8,176.8,78.2,148.2,16.9,8.23,58.2,121.6,359.4,Very Poor,0,0,0,0,0,0,0,0,0,2022,3,March,1,Q1,28,0,Monday,13,0,2022-03,Winter,0.8117792421746293,0.5276653171390014,0.500823723228995,57.2,Medium,2,57.2,363.5,-4.100000000000023,279.4142857142857,97.87126627312352,305.44666666666666,113.89910760249062
Chennai,2022-03-29,294.0,436.5,149.7,139.9,20.8,3.2,2.7,33.0,32.4,444.0,Severe,0,0,0,0,0,0,0,0,0,2022,3,March,1,Q1,29,1,Tuesday,13,0,2022-03,Winter,0.6735395189003437,6.725961538461538,0.07422680412371134,43.4,Medium,2,43.3,359.4,84.60000000000002,319.42857142857144,100.00801158383513,305.85999999999996,114.39412090029705
Chennai,2022-03-30,129.8,426.6,161.9,9.2,90.2,35.7,4.65,76.4,92.8,395.7,Very Poor,0,0,0,0,0,0,0,0,0,2022,3,March,1,Q1,30,2,Wednesday,13,0,2022-03,Winter,0.3042662916080638,0.10199556541019955,0.2175339896858884,51.21,Medium,2,51.1,444.0,-48.30000000000001,330.4857142857143,104.05915671020153,305.6499999999999,114.21719101841887
Chennai,2022-03-31,496.1,425.8,110.6,38.5,51.7,8.8,1.57,3.3,165.1,394.7,Very Poor,0,0,0,0,0,0,0,0,0,2022,3,March,1,Q1,31,3,Thursday,13,0,2022-03,Winter,1.1651009863785815,0.7446808510638298,0.38774072334429305,43.44,Medium,2,43.5,395.7,-1.0,349.92857142857144,101.06070311592936,310.0833333333333,115.03074576505371
Chennai,2022-04-01,491.1,560.8,8.9,11.6,177.0,42.9,2.42,10.5,149.3,172.4,Moderate,0,0,0,0,0,0,0,0,0,2022,4,April,2,Q2,1,4,Friday,13,0,2022-04,Summer,0.875713266761769,0.0655367231638418,0.2662268188302426,52.2,Medium,4,52.1,394.7,-222.29999999999998,355.84285714285716,86.23747942248308,301.1166666666667,114.92586841040234
Chennai,2022-04-02,391.9,408.3,23.4,75.7,52.6,6.6,0.78,4.3,130.8,372.8,Very Poor,0,0,0,0,0,0,0,0,0,2022,4,April,2,Q2,2,5,Saturday,13,1,2022-04,Summer,0.9598334557923095,1.4391634980988592,0.3203526818515797,35.59,Low,1,35.5,172.4,200.4,357.5,86.4687226689532,297.91,111.36703948098233
