City,Date,Year,Month,Season,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket,Anomaly,Anomaly_Label,Anomaly_Score,Cluster
Delhi,2022-03-09,2022,3,Winter,397.5,151.3,44.3,26.4,88.9,47.8,6.3,14.7,16.2,153.6,Moderate,0.0,Normal,-0.53102,0
Delhi,2022-03-10,2022,3,Winter,26.6,360.9,109.6,118.7,108.1,2.8,7.65,67.3,2.5,313.4,Very Poor,0.0,Normal,-0.53251,0
Delhi,2022-03-11,2022,3,Winter,331.5,89.7,148.5,106.4,99.8,4.0,9.4,22.7,117.0,481.5,Severe,0.0,Normal,-0.50363,0
Delhi,2022-03-12,2022,3,Winter,384.3,318.2,91.6,52.2,156.1,50.0,6.64,13.7,84.4,268.2,Poor,0.0,Normal,-0.49947,1
Delhi,2022-03-13,2022,3,Winter,414.9,293.5,181.3,43.5,65.5,36.0,2.06,88.5,93.5,243.5,Poor,0.0,Normal,-0.50154,0
Delhi,2022-03-14,2022,3,Winter,409.4,422.5,10.9,49.7,200.8,13.3,1.38,94.2,135.4,390.6,Very Poor,0.0,Normal,-0.5295,1
Delhi,2022-03-15,2022,3,Winter,207.1,206.4,126.4,48.6,115.1,1.8,8.84,97.8,32.9,367.1,Very Poor,0.0,Normal,-0.52026,0
Delhi,2022-03-16,2022,3,Winter,423.9,217.0,170.6,70.1,203.4,18.3,3.68,95.3,167.3,199.0,Moderate,0.0,Normal,-0.50239,1
Delhi,2022-03-17,2022,3,Winter,468.6,193.6,4.6,23.4,135.5,43.0,1.48,75.0,91.9,162.5,Moderate,0.0,Normal,-0.53725,1
Delhi,2022-03-18,2022,3,Winter,274.1,117.5,138.7,37.5,40.8,19.4,0.45,73.6,90.0,424.1,Severe,0.0,Normal,-0.49353,0
Delhi,2022-03-19,2022,3,Winter,329.2,63.3,164.2,34.9,144.6,30.8,6.63,28.6,129.8,479.2,Severe,0.0,Normal,-0.4809,1
Delhi,2022-03-20,2022,3,Winter,154.7,149.4,119.9,136.0,215.9,23.1,5.3,78.5,109.8,326.9,Very Poor,0.0,Normal,-0.48002,1
Delhi,2022-03-21,2022,3,Winter,206.9,173.4,125.7,34.5,169.8,46.0,8.32,65.1,30.8,366.9,Very Poor,0.0,Normal,-0.49242,1
Delhi,2022-03-22,2022,3,Winter,93.5,407.4,22.8,147.5,202.8,36.4,6.54,14.1,175.8,371.7,Very Poor,0.0,Normal,-0.5344,1
Delhi,2022-03-23,2022,3,Winter,131.7,486.3,93.4,136.4,89.8,38.8,4.87,48.5,58.1,480.3,Severe,0.0,Normal,-0.48515,0
Delhi,2022-03-24,2022,3,Winter,485.7,515.0,1.3,92.6,3.7,1.8,8.11,32.8,107.6,176.3,Moderate,1.0,Anomaly,-0.57031,0
Delhi,2022-03-25,2022,3,Winter,69.0,142.5,27.6,5.2,73.7,34.6,6.07,45.7,41.9,150.8,Moderate,0.0,Normal,-0.51,0
Delhi,2022-03-26,2022,3,Winter,329.4,150.8,88.1,103.9,85.7,25.7,7.17,1.7,34.3,479.4,Severe,0.0,Normal,-0.48598,0
Delhi,2022-03-27,2022,3,Winter,363.5,9.7,32.2,97.8,47.4,26.9,6.24,7.9,144.1,164.7,Moderate,0.0,Normal,-0.51186,0
Delhi,2022-03-28,2022,3,Winter,12.2,589.3,125.9,104.7,217.4,29.5,4.17,56.2,180.0,228.9,Poor,0.0,Normal,-0.52205,1
Delhi,2022-03-29,2022,3,Winter,367.4,425.8,108.0,120.5,61.2,31.0,7.79,6.5,35.7,394.7,Very Poor,0.0,Normal,-0.50122,0
Delhi,2022-03-30,2022,3,Winter,300.8,15.9,116.1,134.1,248.2,26.3,9.38,63.0,118.8,450.8,Severe,0.0,Normal,-0.53677,1
Delhi,2022-03-31,2022,3,Winter,297.2,349.7,163.8,136.2,38.6,22.5,9.54,24.7,100.7,447.2,Severe,0.0,Normal,-0.51382,0
Delhi,2022-04-01,2022,4,Summer,180.5,594.5,113.2,42.9,24.9,32.5,6.72,85.7,170.8,346.7,Very Poor,0.0,Normal,-0.52621,0
Delhi,2022-04-02,2022,4,Summer,26.5,60.3,166.8,28.1,86.6,14.3,2.19,52.9,68.9,102.1,Moderate,0.0,Normal,-0.51758,0
Delhi,2022-04-03,2022,4,Summer,415.0,120.4,147.6,87.8,108.0,11.3,3.72,89.9,110.3,121.3,Moderate,0.0,Normal,-0.49261,0
Delhi,2022-04-04,2022,4,Summer,438.7,468.8,182.4,83.2,121.3,20.1,0.95,29.9,55.3,455.2,Severe,0.0,Normal,-0.50749,0
Delhi,2022-04-05,2022,4,Summer,242.9,42.9,160.5,61.1,91.5,27.4,3.27,85.0,89.9,394.6,Very Poor,0.0,Normal,-0.48677,0
Delhi,2022-04-06,2022,4,Summer,481.2,281.2,21.4,120.8,5.7,34.5,0.87,42.8,88.8,231.2,Poor,0.0,Normal,-0.54315,0
Delhi,2022-04-07,2022,4,Summer,361.1,198.2,152.8,24.8,186.7,15.9,7.28,36.8,99.6,165.9,Moderate,0.0,Normal,-0.46822,1
Delhi,2022-04-08,2022,4,Summer,196.7,210.8,134.2,30.4,239.2,20.0,3.8,51.4,178.5,359.1,Very Poor,0.0,Normal,-0.48856,1
Delhi,2022-04-09,2022,4,Summer,83.7,57.4,138.7,99.5,215.5,17.6,4.68,47.0,47.0,178.5,Moderate,0.0,Normal,-0.48105,1
Delhi,2022-04-10,2022,4,Summer,469.7,79.3,111.9,136.9,174.4,11.9,5.0,34.8,196.2,270.0,Poor,0.0,Normal,-0.52177,1
Delhi,2022-04-11,2022,4,Summer,108.8,138.5,143.5,131.2,209.0,37.8,3.0,4.8,97.3,261.8,Poor,0.0,Normal,-0.50853,1
Delhi,2022-04-12,2022,4,Summer,485.7,296.6,119.0,82.4,121.4,36.9,5.18,27.2,82.2,246.6,Poor,0.0,Normal,-0.47476,0
Delhi,2022-04-13,2022,4,Summer,234.5,234.0,172.6,91.0,180.7,3.9,5.11,97.2,31.2,388.1,Very Poor,0.0,Normal,-0.50769,1
Delhi,2022-04-14,2022,4,Summer,39.5,351.4,177.4,123.7,202.7,41.9,3.64,10.8,186.3,301.5,Very Poor,0.0,Normal,-0.52897,1
Delhi,2022-04-15,2022,4,Summer,27.5,348.3,174.5,148.3,44.3,19.8,4.04,5.6,146.4,298.3,Poor,0.0,Normal,-0.54369,0
Delhi,2022-04-16,2022,4,Summer,316.5,206.2,197.6,67.2,151.5,39.7,8.23,82.1,30.0,466.5,Severe,0.0,Normal,-0.5092,1
Delhi,2022-04-17,2022,4,Summer,475.3,180.9,72.3,43.5,109.6,0.4,9.14,23.3,183.2,237.0,Poor,0.0,Normal,-0.54334,0
Delhi,2022-04-18,2022,4,Summer,182.8,462.3,52.6,137.2,117.1,30.3,0.39,38.9,132.8,445.9,Severe,0.0,Normal,-0.49867,0
Delhi,2022-04-19,2022,4,Summer,493.9,103.9,41.3,144.4,207.6,39.1,8.41,13.9,13.3,180.1,Moderate,1.0,Anomaly,-0.56733,1
Delhi,2022-04-20,2022,4,Summer,133.8,549.3,103.4,149.7,196.8,21.3,1.55,98.1,168.8,310.8,Very Poor,0.0,Normal,-0.55024,1
Delhi,2022-04-21,2022,4,Summer,63.3,485.8,75.5,69.7,107.2,22.0,9.65,91.8,179.9,479.6,Severe,0.0,Normal,-0.52622,0
Delhi,2022-04-22,2022,4,Summer,294.4,576.6,172.5,106.1,67.3,13.7,0.07,26.3,11.7,444.4,Severe,0.0,Normal,-0.54716,0
Delhi,2022-04-23,2022,4,Summer,306.8,371.2,138.3,113.7,70.2,3.1,3.9,54.7,105.1,456.8,Severe,0.0,Normal,-0.4816,0
Delhi,2022-04-24,2022,4,Summer,204.7,268.0,77.6,80.0,144.8,48.7,6.79,28.3,66.3,365.2,Very Poor,0.0,Normal,-0.47614,1
Delhi,2022-04-25,2022,4,Summer,474.1,567.2,2.9,21.3,38.1,5.3,5.94,67.2,130.1,149.1,Moderate,0.0,Normal,-0.55696,0
Delhi,2022-04-26,2022,4,Summer,469.2,89.3,135.1,64.3,234.0,18.2,1.65,5.7,191.6,258.4,Poor,0.0,Normal,-0.54762,1
Delhi,2022-04-27,2022,4,Summer,183.6,3.6,35.3,0.0,163.0,44.2,3.46,56.7,102.1,349.0,Very Poor,0.0,Normal,-0.5307,1
Delhi,2022-04-28,2022,4,Summer,471.0,159.2,151.0,69.3,238.2,6.0,1.06,14.9,56.2,139.7,Moderate,0.0,Normal,-0.53575,1
Delhi,2022-04-29,2022,4,Summer,353.9,453.2,50.1,107.4,76.7,49.6,8.59,56.7,70.9,432.9,Severe,0.0,Normal,-0.51538,0
Delhi,2022-04-30,2022,4,Summer,302.7,345.1,180.4,59.0,234.5,39.6,8.17,78.3,48.5,452.7,Severe,0.0,Normal,-0.51126,1
Delhi,2022-05-01,2022,5,Summer,305.2,18.5,100.6,81.6,86.7,38.6,1.15,35.1,103.2,455.2,Severe,0.0,Normal,-0.49115,0
Delhi,2022-05-02,2022,5,Summer,414.4,321.8,120.8,54.1,60.3,11.7,5.65,11.9,134.9,271.8,Poor,0.0,Normal,-0.48471,0
Delhi,2022-05-03,2022,5,Summer,367.8,258.0,30.5,143.7,30.6,20.0,9.41,42.2,110.4,208.0,Poor,0.0,Normal,-0.5272,0
Delhi,2022-05-04,2022,5,Summer,131.5,399.1,174.0,83.3,59.8,9.2,1.87,77.7,108.7,361.3,Very Poor,0.0,Normal,-0.48881,0
Delhi,2022-05-05,2022,5,Summer,86.9,200.3,8.9,29.0,213.3,27.3,9.82,74.4,3.7,197.7,Moderate,1.0,Anomaly,-0.56011,1
Delhi,2022-05-06,2022,5,Summer,471.9,550.3,193.7,37.7,96.3,3.8,9.21,16.8,169.4,202.0,Poor,1.0,Anomaly,-0.56708,0
Delhi,2022-05-07,2022,5,Summer,90.4,258.1,16.2,75.7,50.9,33.3,0.74,35.6,34.9,208.1,Poor,0.0,Normal,-0.51405,0
Delhi,2022-05-08,2022,5,Summer,19.7,363.1,138.3,113.7,132.1,8.1,8.47,91.4,159.3,316.2,Very Poor,0.0,Normal,-0.51615,1
Delhi,2022-05-09,2022,5,Summer,425.7,218.7,24.9,129.7,109.7,22.9,1.78,16.3,170.7,205.3,Poor,0.0,Normal,-0.51812,0
Delhi,2022-05-10,2022,5,Summer,251.7,9.3,161.5,135.4,229.3,35.0,4.44,98.5,177.6,401.7,Severe,0.0,Normal,-0.55054,1
Delhi,2022-05-11,2022,5,Summer,267.2,321.4,53.0,59.6,197.9,11.8,7.15,3.5,69.8,417.2,Severe,0.0,Normal,-0.49222,1
Delhi,2022-05-12,2022,5,Summer,371.6,376.3,175.4,23.5,18.0,0.4,5.89,45.3,41.8,332.7,Very Poor,0.0,Normal,-0.52762,0
Delhi,2022-05-13,2022,5,Summer,73.8,412.5,100.7,77.7,114.8,24.8,6.76,62.3,31.3,378.1,Very Poor,0.0,Normal,-0.46757,0
Delhi,2022-05-14,2022,5,Summer,344.4,486.1,111.3,4.6,125.7,21.5,8.64,18.8,77.5,494.4,Severe,0.0,Normal,-0.50528,0
Delhi,2022-05-15,2022,5,Summer,320.8,449.8,129.3,98.6,165.0,41.7,4.86,80.2,43.8,470.8,Severe,0.0,Normal,-0.47603,1
Delhi,2022-05-16,2022,5,Summer,51.4,74.0,53.5,71.9,104.2,7.8,5.57,39.4,57.6,144.5,Moderate,0.0,Normal,-0.49103,0
Delhi,2022-05-17,2022,5,Summer,311.9,590.9,150.0,142.8,182.7,33.5,5.81,49.8,170.0,461.9,Severe,0.0,Normal,-0.51673,1
Delhi,2022-05-18,2022,5,Summer,497.6,289.7,91.9,41.6,121.4,29.8,2.2,63.2,166.0,239.7,Poor,0.0,Normal,-0.4905,0
Delhi,2022-05-19,2022,5,Summer,74.3,98.1,114.7,103.0,49.3,5.9,3.64,90.7,145.7,167.0,Moderate,0.0,Normal,-0.51379,0
Delhi,2022-05-20,2022,5,Summer,485.5,406.0,179.3,10.9,249.3,13.0,7.27,33.8,140.2,369.9,Very Poor,0.0,Normal,-0.54784,1
Delhi,2022-05-21,2022,5,Summer,68.5,503.3,11.1,77.8,39.4,18.9,5.18,98.1,115.2,139.6,Moderate,0.0,Normal,-0.5289,0
Delhi,2022-05-22,2022,5,Summer,182.4,14.8,99.4,35.6,17.9,26.6,9.96,91.8,170.4,348.1,Very Poor,1.0,Anomaly,-0.56059,0
Delhi,2022-05-23,2022,5,Summer,272.7,111.0,174.5,89.6,24.0,16.8,7.2,8.4,0.9,422.7,Severe,0.0,Normal,-0.52876,0
Delhi,2022-05-24,2022,5,Summer,457.2,63.4,163.4,145.6,9.8,45.9,5.77,58.9,77.7,165.6,Moderate,0.0,Normal,-0.544,0
Delhi,2022-05-25,2022,5,Summer,77.0,106.8,64.6,15.7,160.8,48.7,1.61,33.9,162.3,191.6,Moderate,0.0,Normal,-0.52276,1
Delhi,2022-05-26,2022,5,Summer,496.9,416.1,166.8,54.6,72.4,36.1,1.37,35.7,119.4,382.6,Very Poor,0.0,Normal,-0.50796,0
Delhi,2022-05-27,2022,5,Summer,306.3,133.6,59.8,86.1,141.1,36.7,3.99,12.4,101.3,456.3,Severe,0.0,Normal,-0.47055,1
Delhi,2022-05-28,2022,5,Summer,391.5,596.7,22.7,5.0,155.8,32.5,2.82,81.3,5.0,110.0,Moderate,1.0,Anomaly,-0.56268,1
Delhi,2022-05-29,2022,5,Summer,429.6,175.3,15.3,39.4,33.7,26.3,1.31,62.1,2.5,150.4,Moderate,0.0,Normal,-0.53624,0
Delhi,2022-05-30,2022,5,Summer,141.1,352.4,106.6,29.3,227.1,43.3,0.51,38.9,103.4,316.4,Very Poor,0.0,Normal,-0.50385,1
Delhi,2022-05-31,2022,5,Summer,248.7,184.3,44.0,29.9,210.2,3.2,0.06,13.9,90.7,399.0,Very Poor,0.0,Normal,-0.53899,1
Delhi,2022-06-01,2022,6,Summer,292.8,158.9,28.9,57.2,178.7,22.3,4.73,4.9,103.0,442.8,Severe,0.0,Normal,-0.48512,1
Delhi,2022-06-02,2022,6,Summer,165.7,54.2,41.4,133.7,180.6,46.0,0.34,41.1,103.6,335.3,Very Poor,0.0,Normal,-0.53121,1
Delhi,2022-06-03,2022,6,Summer,235.9,388.7,149.4,101.0,75.8,9.0,5.53,86.1,156.9,389.2,Very Poor,0.0,Normal,-0.48785,0
Delhi,2022-06-04,2022,6,Summer,421.0,190.6,170.6,65.2,230.2,41.6,4.45,59.8,37.3,160.5,Moderate,0.0,Normal,-0.49618,1
Delhi,2022-06-05,2022,6,Summer,343.7,428.6,109.8,76.0,109.2,6.2,2.01,68.3,35.0,493.7,Severe,0.0,Normal,-0.47581,0
Delhi,2022-06-06,2022,6,Summer,405.8,337.4,172.9,99.9,89.9,1.0,3.12,25.0,25.1,287.4,Poor,0.0,Normal,-0.51802,0
Delhi,2022-06-07,2022,6,Summer,195.5,579.7,175.9,38.0,4.9,10.3,4.57,46.0,157.3,358.2,Very Poor,0.0,Normal,-0.52832,0
Delhi,2022-06-08,2022,6,Summer,356.9,238.0,196.4,135.0,1.7,41.0,1.82,66.9,198.0,274.6,Poor,0.0,Normal,-0.55185,0
Delhi,2022-06-09,2022,6,Summer,197.6,99.0,90.2,29.7,137.3,44.7,9.31,41.4,188.3,359.8,Very Poor,0.0,Normal,-0.51599,1
Delhi,2022-06-10,2022,6,Summer,243.4,307.3,146.7,48.6,34.6,30.7,0.93,85.2,47.5,394.9,Very Poor,0.0,Normal,-0.49664,0
Delhi,2022-06-11,2022,6,Summer,132.6,404.8,164.0,134.1,152.3,28.9,5.5,46.0,95.0,368.4,Very Poor,0.0,Normal,-0.47198,1
Delhi,2022-06-12,2022,6,Summer,16.1,292.0,197.5,113.6,151.9,12.0,8.98,94.0,64.7,242.0,Poor,0.0,Normal,-0.53767,1
Delhi,2022-06-13,2022,6,Summer,327.9,565.1,7.9,1.9,85.7,34.2,7.87,3.1,113.7,477.9,Severe,0.0,Normal,-0.55588,0
Delhi,2022-06-14,2022,6,Summer,440.9,149.9,104.1,74.6,173.9,2.4,5.9,59.7,25.7,148.6,Moderate,0.0,Normal,-0.4938,1
Delhi,2022-06-15,2022,6,Summer,88.0,110.4,185.1,146.7,215.0,15.8,3.45,72.6,12.8,193.2,Moderate,0.0,Normal,-0.54112,1
Delhi,2022-06-16,2022,6,Summer,267.6,26.1,78.8,126.8,168.2,14.1,2.51,20.3,42.5,417.6,Severe,0.0,Normal,-0.49651,1
Delhi,2022-06-17,2022,6,Summer,30.0,189.6,128.1,57.2,238.8,45.7,7.57,26.3,137.2,169.5,Moderate,0.0,Normal,-0.51891,1
Delhi,2022-06-18,2022,6,Summer,76.0,575.5,68.3,61.2,143.8,17.7,4.11,73.9,69.2,152.2,Moderate,0.0,Normal,-0.48875,1
Delhi,2022-06-19,2022,6,Summer,137.3,492.8,23.4,96.5,81.6,21.5,4.77,41.5,80.1,489.7,Severe,0.0,Normal,-0.47271,0
Delhi,2022-06-20,2022,6,Summer,473.2,151.3,24.1,37.1,201.5,35.9,8.07,82.8,70.4,175.8,Moderate,0.0,Normal,-0.53155,1
Delhi,2022-06-21,2022,6,Summer,142.7,153.0,13.4,45.5,43.2,3.3,2.93,44.6,98.5,317.7,Very Poor,0.0,Normal,-0.50953,0
Delhi,2022-06-22,2022,6,Summer,465.8,303.4,111.2,2.9,71.8,2.3,1.24,14.8,193.8,264.0,Poor,0.0,Normal,-0.55922,0
Delhi,2022-06-23,2022,6,Summer,430.6,9.3,22.0,49.6,227.4,9.0,6.6,78.8,31.3,157.4,Moderate,0.0,Normal,-0.54401,1
Delhi,2022-06-24,2022,6,Summer,344.0,474.7,100.4,0.5,104.1,39.9,6.02,83.6,94.9,494.0,Severe,0.0,Normal,-0.50149,0
Delhi,2022-06-25,2022,6,Summer,295.0,566.7,82.9,31.1,45.9,2.0,3.16,4.5,51.8,445.0,Severe,0.0,Normal,-0.5399,0
Delhi,2022-06-26,2022,6,Summer,282.4,298.8,98.8,110.6,181.8,15.5,1.06,15.0,159.4,432.4,Severe,0.0,Normal,-0.48029,1
Delhi,2022-06-27,2022,6,Summer,172.9,590.9,147.9,68.0,101.1,10.7,6.63,74.2,142.6,340.8,Very Poor,0.0,Normal,-0.49764,0
Delhi,2022-06-28,2022,6,Summer,389.3,151.3,149.7,138.3,21.3,24.8,2.77,25.3,103.6,158.3,Moderate,0.0,Normal,-0.50278,0
Delhi,2022-06-29,2022,6,Summer,327.5,557.7,83.5,0.2,87.1,36.8,6.52,40.3,52.4,477.5,Severe,0.0,Normal,-0.5067,0
Delhi,2022-06-30,2022,6,Summer,246.3,313.5,113.2,101.8,142.3,15.5,1.86,55.3,88.7,397.2,Very Poor,0.0,Normal,-0.45073,1
Delhi,2022-07-01,2022,7,Monsoon,463.9,119.8,27.8,33.9,94.2,47.0,4.97,20.0,183.6,238.1,Poor,0.0,Normal,-0.52822,0
Delhi,2022-07-02,2022,7,Monsoon,435.0,40.0,95.7,2.3,94.6,26.1,6.22,24.5,94.8,152.6,Moderate,0.0,Normal,-0.5064,0
Delhi,2022-07-03,2022,7,Monsoon,498.7,477.3,77.9,67.4,200.3,46.8,3.96,66.0,14.7,467.4,Severe,0.0,Normal,-0.53231,1
Delhi,2022-07-04,2022,7,Monsoon,62.9,475.4,72.8,127.3,166.0,0.2,2.62,49.0,178.7,464.7,Severe,0.0,Normal,-0.51515,1
Delhi,2022-07-05,2022,7,Monsoon,74.2,239.8,196.2,116.5,247.4,20.4,7.36,13.0,10.3,193.2,Moderate,0.0,Normal,-0.54846,1
Delhi,2022-07-06,2022,7,Monsoon,368.9,164.8,73.4,46.0,67.8,40.2,5.8,2.3,108.9,147.4,Moderate,0.0,Normal,-0.48979,0
Delhi,2022-07-07,2022,7,Monsoon,165.5,120.0,174.2,123.3,187.8,43.7,7.57,40.1,142.3,335.2,Very Poor,0.0,Normal,-0.4966,1
Delhi,2022-07-08,2022,7,Monsoon,92.0,140.8,193.7,73.6,247.0,10.0,2.07,55.0,140.8,204.4,Poor,0.0,Normal,-0.51765,1
Delhi,2022-07-09,2022,7,Monsoon,357.7,469.0,154.5,79.8,137.0,5.7,5.07,72.0,164.5,455.5,Severe,0.0,Normal,-0.48013,1
Delhi,2022-07-10,2022,7,Monsoon,478.6,470.0,39.6,114.3,233.1,12.5,6.32,31.3,68.9,457.0,Severe,0.0,Normal,-0.51098,1
Delhi,2022-07-11,2022,7,Monsoon,202.9,342.2,108.0,110.2,243.6,47.8,9.88,71.4,97.3,363.9,Very Poor,0.0,Normal,-0.53324,1
Delhi,2022-07-12,2022,7,Monsoon,106.8,369.8,188.0,16.5,156.8,42.5,8.96,88.7,113.2,324.6,Very Poor,0.0,Normal,-0.53668,1
Delhi,2022-07-13,2022,7,Monsoon,241.8,187.0,13.9,73.1,217.0,45.1,6.38,95.0,74.4,393.7,Very Poor,0.0,Normal,-0.51595,1
Delhi,2022-07-14,2022,7,Monsoon,267.3,123.3,165.4,66.4,148.5,0.5,3.51,77.0,107.1,417.3,Severe,0.0,Normal,-0.50123,1
Delhi,2022-07-15,2022,7,Monsoon,393.1,225.8,77.6,146.2,115.8,23.3,1.97,39.9,194.2,265.0,Poor,0.0,Normal,-0.50661,0
Delhi,2022-07-16,2022,7,Monsoon,314.2,298.0,46.0,103.7,227.1,19.4,8.83,0.9,104.9,464.2,Severe,0.0,Normal,-0.51217,1
Delhi,2022-07-17,2022,7,Monsoon,451.2,249.7,10.8,106.5,18.4,24.9,5.57,93.8,194.6,266.0,Poor,0.0,Normal,-0.54457,0
Delhi,2022-07-18,2022,7,Monsoon,66.0,225.2,148.6,134.3,74.5,7.8,7.73,84.3,184.9,241.4,Poor,0.0,Normal,-0.52656,0
Delhi,2022-07-19,2022,7,Monsoon,371.5,248.1,198.1,121.0,140.9,0.7,6.13,37.9,140.5,198.7,Moderate,0.0,Normal,-0.52139,1
Delhi,2022-07-20,2022,7,Monsoon,48.4,557.6,166.2,7.0,244.3,28.6,7.7,40.8,89.3,171.2,Moderate,0.0,Normal,-0.55038,1
Delhi,2022-07-21,2022,7,Monsoon,108.5,202.1,93.2,31.9,171.4,38.4,4.69,30.6,126.3,260.7,Poor,0.0,Normal,-0.46633,1
Delhi,2022-07-22,2022,7,Monsoon,163.9,289.9,105.7,25.0,47.5,0.8,3.74,62.7,53.5,333.9,Very Poor,0.0,Normal,-0.4961,0
Delhi,2022-07-23,2022,7,Monsoon,448.7,340.3,83.1,130.1,58.8,11.1,1.65,33.0,75.1,290.3,Poor,0.0,Normal,-0.49659,0
Delhi,2022-07-24,2022,7,Monsoon,156.9,526.2,45.7,119.6,163.2,5.8,8.43,84.4,100.9,328.6,Very Poor,0.0,Normal,-0.51781,1
Delhi,2022-07-25,2022,7,Monsoon,450.1,410.1,155.4,130.4,143.5,28.8,5.8,38.6,7.6,375.1,Very Poor,0.0,Normal,-0.50051,1
Delhi,2022-07-26,2022,7,Monsoon,190.3,256.6,97.4,82.2,61.7,40.8,3.79,53.3,8.1,354.2,Very Poor,0.0,Normal,-0.48503,0
Delhi,2022-07-27,2022,7,Monsoon,352.8,543.1,127.6,26.0,28.3,27.8,9.51,49.3,51.2,193.9,Moderate,0.0,Normal,-0.51893,0
Delhi,2022-07-28,2022,7,Monsoon,385.1,477.0,179.8,98.6,195.1,0.2,9.01,80.4,70.8,467.0,Severe,0.0,Normal,-0.5375,1
Delhi,2022-07-29,2022,7,Monsoon,241.9,211.5,199.8,16.8,230.0,24.5,2.86,79.7,28.3,393.8,Very Poor,0.0,Normal,-0.5342,1
Delhi,2022-07-30,2022,7,Monsoon,417.2,535.2,148.7,112.0,109.8,13.5,4.01,49.3,177.0,221.3,Poor,0.0,Normal,-0.49781,0
Delhi,2022-07-31,2022,7,Monsoon,98.4,171.3,141.8,65.3,48.0,19.7,3.09,31.3,199.6,278.7,Poor,0.0,Normal,-0.49209,0
Delhi,2022-08-01,2022,8,Monsoon,170.2,415.3,80.9,78.8,169.4,9.5,6.04,0.6,97.3,381.6,Very Poor,0.0,Normal,-0.48459,1
Delhi,2022-08-02,2022,8,Monsoon,462.8,544.4,147.7,143.6,233.2,2.9,2.99,27.5,80.8,163.6,Moderate,0.0,Normal,-0.55753,1
Delhi,2022-08-03,2022,8,Monsoon,367.4,345.5,95.9,30.4,80.7,15.3,4.6,70.3,179.9,295.5,Poor,0.0,Normal,-0.46992,0
Delhi,2022-08-04,2022,8,Monsoon,120.7,425.2,45.7,132.8,165.6,21.2,4.89,4.7,7.0,394.0,Very Poor,0.0,Normal,-0.52386,1
Delhi,2022-08-05,2022,8,Monsoon,166.4,158.6,115.9,140.9,19.2,24.4,1.61,29.1,53.5,335.8,Very Poor,0.0,Normal,-0.50856,0
Delhi,2022-08-06,2022,8,Monsoon,442.0,544.0,167.4,80.3,174.3,22.0,8.04,17.2,56.3,175.4,Moderate,0.0,Normal,-0.50951,1
Delhi,2022-08-07,2022,8,Monsoon,34.2,191.9,97.6,47.0,39.0,12.5,0.78,27.1,98.3,161.4,Moderate,0.0,Normal,-0.5129,0
Delhi,2022-08-08,2022,8,Monsoon,453.3,131.6,50.7,45.8,153.5,45.9,2.74,86.1,86.1,121.3,Moderate,0.0,Normal,-0.51681,1
Delhi,2022-08-09,2022,8,Monsoon,145.2,442.9,47.4,129.4,28.6,27.2,2.1,21.4,123.4,418.1,Severe,0.0,Normal,-0.50327,0
Delhi,2022-08-10,2022,8,Monsoon,424.6,329.0,25.6,99.0,145.4,38.3,3.12,28.8,65.9,279.0,Poor,0.0,Normal,-0.48613,1
Delhi,2022-08-11,2022,8,Monsoon,229.9,340.1,55.1,9.5,62.9,20.3,6.11,36.2,123.6,384.6,Very Poor,0.0,Normal,-0.47685,0
Delhi,2022-08-12,2022,8,Monsoon,34.4,176.6,153.9,19.5,229.4,20.1,7.28,80.9,40.0,165.9,Moderate,0.0,Normal,-0.5238,1
Delhi,2022-08-13,2022,8,Monsoon,118.7,517.3,126.5,52.6,210.6,33.6,0.32,95.3,30.3,295.6,Poor,0.0,Normal,-0.52926,1
Delhi,2022-08-14,2022,8,Monsoon,436.1,271.6,17.8,123.5,22.7,17.9,8.23,59.6,183.6,238.1,Poor,0.0,Normal,-0.53322,0
Delhi,2022-08-15,2022,8,Monsoon,72.7,252.8,92.3,104.1,94.9,30.6,1.69,91.0,1.8,202.8,Poor,0.0,Normal,-0.5174,0
Delhi,2022-08-16,2022,8,Monsoon,160.4,116.7,88.6,112.3,104.7,17.2,1.59,97.8,27.8,331.2,Very Poor,0.0,Normal,-0.50972,0
Delhi,2022-08-17,2022,8,Monsoon,246.3,526.5,39.9,124.7,249.5,26.4,3.39,80.0,8.4,397.2,Very Poor,0.0,Normal,-0.5398,1
Delhi,2022-08-18,2022,8,Monsoon,477.6,59.1,17.6,130.4,224.1,7.1,6.27,26.1,140.1,158.8,Moderate,0.0,Normal,-0.53752,1
Delhi,2022-08-19,2022,8,Monsoon,8.9,301.4,54.5,9.5,123.8,13.2,2.49,48.8,23.0,251.4,Poor,0.0,Normal,-0.5189,0
Delhi,2022-08-20,2022,8,Monsoon,458.7,145.6,54.3,135.5,66.7,45.7,7.06,66.0,197.9,274.4,Poor,0.0,Normal,-0.53747,0
Delhi,2022-08-21,2022,8,Monsoon,329.7,309.1,159.7,58.9,13.4,38.0,5.31,93.4,79.6,479.7,Severe,0.0,Normal,-0.50194,0
Delhi,2022-08-22,2022,8,Monsoon,236.6,93.7,180.5,95.1,8.6,4.6,7.8,3.0,141.8,389.7,Very Poor,0.0,Normal,-0.54418,0
Delhi,2022-08-23,2022,8,Monsoon,48.1,129.3,176.6,77.4,100.4,10.0,5.12,32.7,97.1,138.8,Moderate,0.0,Normal,-0.48752,0
