City,Date,Year,Season,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket,Cluster,Cluster_Description,PC1,PC2
Delhi,2024-11-22,2024,Post-Monsoon,404.9,384.1,117.9,74.7,244.3,9.8,1.45,35.9,125.4,342.5,Very Poor,1,lowest average PM2.5 among clusters,-0.5447777983463069,-0.9033331122379888
Delhi,2024-11-23,2024,Post-Monsoon,478.3,181.6,127.8,54.4,129.5,37.8,5.36,37.8,84.9,154.6,Moderate,1,lowest average PM2.5 among clusters,-0.8908790078306073,0.7956260146467561
Delhi,2024-11-24,2024,Post-Monsoon,123.6,564.4,147.0,97.6,138.0,19.8,7.1,0.6,118.5,303.0,Very Poor,1,lowest average PM2.5 among clusters,0.4142508723785046,-2.1018968031621608
Delhi,2024-11-25,2024,Post-Monsoon,120.2,285.9,27.5,24.2,160.3,35.6,4.48,73.0,100.3,235.9,Poor,1,lowest average PM2.5 among clusters,0.6159788793738696,0.6451334031898242
Delhi,2024-11-26,2024,Post-Monsoon,186.9,239.2,90.3,8.4,15.0,22.8,5.3,26.0,132.4,351.6,Very Poor,0,highest average PM2.5 among clusters,0.3686604557514368,0.5108972628629316
Delhi,2024-11-27,2024,Post-Monsoon,133.9,388.4,111.4,147.1,23.3,27.0,0.42,31.5,82.0,347.9,Very Poor,0,highest average PM2.5 among clusters,1.130405618763455,-0.7108143120261593
Delhi,2024-11-28,2024,Post-Monsoon,409.3,88.3,51.0,130.5,204.6,48.6,8.91,19.9,123.1,186.3,Moderate,1,lowest average PM2.5 among clusters,-2.7320451351537867,-0.16892420155385318
Delhi,2024-11-29,2024,Post-Monsoon,168.4,490.0,28.4,131.6,80.2,35.8,4.08,81.7,32.4,485.7,Severe,0,highest average PM2.5 among clusters,1.195543117578568,0.42508687255317906
Delhi,2024-11-30,2024,Post-Monsoon,308.5,400.4,197.7,18.6,183.1,30.3,9.93,38.2,158.0,458.5,Severe,1,lowest average PM2.5 among clusters,-0.327114020758604,-0.1843617396493112
Delhi,2024-12-01,2024,Post-Monsoon,222.7,19.5,124.9,68.7,133.8,48.7,1.55,70.2,100.8,379.0,Very Poor,1,lowest average PM2.5 among clusters,0.09516478357087367,1.0018872659441738
Delhi,2024-12-02,2024,Post-Monsoon,231.5,207.5,156.4,57.7,175.3,19.3,1.04,92.5,152.4,385.8,Very Poor,1,lowest average PM2.5 among clusters,0.49426120328924616,0.6175761619111275
Delhi,2024-12-03,2024,Post-Monsoon,39.9,194.2,192.5,132.5,41.1,32.1,4.94,67.2,183.6,238.1,Poor,0,highest average PM2.5 among clusters,0.48655598532861327,0.03441054282161548
Delhi,2024-12-04,2024,Post-Monsoon,15.1,115.1,1.4,12.8,232.0,44.7,2.48,79.7,187.2,247.2,Poor,1,lowest average PM2.5 among clusters,0.0340368378530019,0.7060965777415975
Delhi,2024-12-05,2024,Post-Monsoon,30.8,195.2,31.6,119.6,104.9,31.4,4.6,29.5,131.2,163.6,Moderate,0,highest average PM2.5 among clusters,-0.3189785732296385,-0.7961641936716574
Delhi,2024-12-06,2024,Post-Monsoon,277.0,140.0,156.1,105.1,153.0,43.0,1.45,54.4,27.9,427.0,Severe,1,lowest average PM2.5 among clusters,0.3477180100954332,0.0073994107714743075
Delhi,2024-12-07,2024,Post-Monsoon,257.3,99.0,148.1,145.2,63.5,26.6,8.07,79.2,88.4,407.3,Severe,0,highest average PM2.5 among clusters,-0.6503403221198304,0.6300355408910709
Delhi,2024-12-08,2024,Post-Monsoon,374.7,372.8,163.7,145.5,52.3,28.0,7.47,85.5,74.0,328.3,Very Poor,0,highest average PM2.5 among clusters,0.08657108711296987,0.8892723178106946
Delhi,2024-12-09,2024,Post-Monsoon,332.0,294.6,184.2,148.3,138.7,37.6,3.59,51.0,29.0,482.0,Severe,1,lowest average PM2.5 among clusters,0.20505114336008104,-0.4181363419186559
Delhi,2024-12-10,2024,Post-Monsoon,121.7,124.5,177.1,72.5,98.4,31.3,6.05,66.1,183.6,301.5,Very Poor,0,highest average PM2.5 among clusters,-0.04846801549294588,0.3967219401284878
Delhi,2024-12-11,2024,Post-Monsoon,15.6,123.6,186.1,139.4,225.6,28.5,9.84,29.9,60.0,198.0,Moderate,1,lowest average PM2.5 among clusters,-0.6368416542896008,-2.26302758069027
Delhi,2024-12-12,2024,Post-Monsoon,326.4,438.9,27.3,87.2,37.1,43.3,5.66,42.4,139.6,476.4,Severe,0,highest average PM2.5 among clusters,-0.1615735936096847,1.0364208487160773
Delhi,2024-12-13,2024,Post-Monsoon,79.3,387.1,41.3,111.3,28.8,11.0,2.05,59.4,84.3,346.2,Very Poor,0,highest average PM2.5 among clusters,1.1771721472091574,-0.18621606095895296
Delhi,2024-12-14,2024,Post-Monsoon,465.9,102.5,86.3,75.0,35.2,30.2,4.72,19.5,190.9,256.6,Poor,0,highest average PM2.5 among clusters,-1.757242806435985,1.0691742202913421
Delhi,2024-12-15,2024,Post-Monsoon,365.2,317.7,8.1,122.3,116.2,21.0,5.39,37.6,38.6,267.7,Poor,0,highest average PM2.5 among clusters,-0.8120573968692942,-0.14094595725481052
Delhi,2024-12-16,2024,Post-Monsoon,153.3,114.7,131.2,50.5,232.1,14.8,1.13,31.9,85.5,325.8,Very Poor,1,lowest average PM2.5 among clusters,0.0034667291130309153,-1.3004907505166772
Delhi,2024-12-17,2024,Post-Monsoon,194.0,360.3,59.8,48.6,54.8,48.1,3.57,41.8,118.9,357.0,Very Poor,0,highest average PM2.5 among clusters,0.7462184154768674,0.7996377907238917
Delhi,2024-12-18,2024,Post-Monsoon,252.9,32.0,36.8,79.0,0.6,47.4,9.7,87.5,167.1,402.9,Severe,0,highest average PM2.5 among clusters,-1.1071057455911955,2.5449728525338275
Delhi,2024-12-19,2024,Post-Monsoon,90.8,360.6,149.6,106.1,110.2,43.6,7.62,27.2,35.8,313.0,Very Poor,0,highest average PM2.5 among clusters,0.7387945363138086,-1.0566313422984783
Delhi,2024-12-20,2024,Post-Monsoon,41.1,236.1,179.8,63.3,11.9,27.2,5.8,90.3,163.9,193.9,Moderate,0,highest average PM2.5 among clusters,1.2731533366915457,1.0238483320365626
Delhi,2024-12-21,2024,Post-Monsoon,92.8,391.6,52.4,58.9,230.6,44.1,5.24,92.8,48.3,351.9,Very Poor,1,lowest average PM2.5 among clusters,1.0809605783385683,0.2207597017650497
Delhi,2024-12-22,2024,Post-Monsoon,228.6,235.0,196.9,16.8,94.2,9.2,4.13,8.5,3.5,383.6,Very Poor,0,highest average PM2.5 among clusters,0.9406281867907885,-1.1008767979604122
Delhi,2024-12-23,2024,Post-Monsoon,391.9,90.1,84.6,142.7,113.2,19.8,1.22,49.8,77.6,162.7,Moderate,0,highest average PM2.5 among clusters,-0.9903583830946205,0.1549317364834586
Delhi,2024-12-24,2024,Post-Monsoon,263.4,219.3,20.8,133.1,133.4,1.9,7.37,32.1,35.5,413.4,Severe,1,lowest average PM2.5 among clusters,-1.2066290548906349,-1.063811133580053
Delhi,2024-12-25,2024,Post-Monsoon,450.6,333.4,110.5,144.7,210.9,32.4,5.84,93.2,26.9,283.4,Poor,1,lowest average PM2.5 among clusters,-0.533460257725599,0.4985765970122709
Delhi,2024-12-26,2024,Post-Monsoon,249.8,303.4,14.2,144.3,32.4,29.4,8.35,28.3,185.8,399.8,Very Poor,0,highest average PM2.5 among clusters,-1.4712240478112453,0.14520420484702778
Delhi,2024-12-27,2024,Post-Monsoon,319.0,527.9,85.2,54.3,240.6,24.0,7.45,7.0,156.0,469.0,Severe,1,lowest average PM2.5 among clusters,-0.8896253386981505,-1.3409264563022902
Delhi,2024-12-28,2024,Post-Monsoon,377.0,567.7,89.8,93.8,199.5,13.2,0.66,18.4,187.7,248.5,Poor,1,lowest average PM2.5 among clusters,-0.3639195576406555,-1.111633733101025
Delhi,2024-12-29,2024,Post-Monsoon,70.4,96.5,81.7,125.6,131.3,27.2,1.2,6.6,4.4,145.6,Moderate,1,lowest average PM2.5 among clusters,0.2037542445127269,-1.7670706210248595
Delhi,2024-12-30,2024,Post-Monsoon,85.7,338.0,158.3,49.6,78.1,26.6,9.73,88.4,2.7,288.0,Poor,0,highest average PM2.5 among clusters,1.5796128428022103,0.40750172814533286
Delhi,2024-12-31,2024,Post-Monsoon,371.2,61.7,14.6,130.7,159.1,45.9,7.02,76.4,40.0,162.7,Moderate,1,lowest average PM2.5 among clusters,-1.4932670600307971,1.0996359968689344
Kolkata,2015-01-01,2015,Winter,477.2,543.9,14.1,76.4,225.9,45.6,2.41,42.1,171.1,206.3,Poor,1,lowest average PM2.5 among clusters,-0.8091351356068417,0.47344671557780726
Kolkata,2015-01-02,2015,Winter,329.8,599.3,139.1,34.0,75.2,24.1,3.63,63.4,111.2,479.8,Severe,0,highest average PM2.5 among clusters,1.446173611021258,0.7349110869034642
Kolkata,2015-01-03,2015,Winter,393.0,422.5,28.9,112.1,149.9,40.6,5.72,3.7,60.8,390.6,Very Poor,1,lowest average PM2.5 among clusters,-0.9277025177204757,-0.6523351890317818
Kolkata,2015-01-04,2015,Winter,392.0,70.4,33.6,127.9,11.8,6.7,5.02,51.4,105.6,147.9,Moderate,0,highest average PM2.5 among clusters,-1.4680533014445358,0.8621146893973907
Kolkata,2015-01-05,2015,Winter,298.2,515.0,86.7,101.8,156.6,35.3,4.17,19.4,197.7,448.2,Severe,1,lowest average PM2.5 among clusters,-0.5054520554365723,-0.6217766034813732
Kolkata,2015-01-06,2015,Winter,191.5,560.1,176.3,4.5,115.4,49.0,8.89,23.2,35.5,355.1,Very Poor,0,highest average PM2.5 among clusters,1.5525505624486489,-0.357268185008993
Kolkata,2015-01-07,2015,Winter,121.4,120.8,153.5,10.4,222.7,40.1,4.96,28.8,51.1,301.3,Very Poor,1,lowest average PM2.5 among clusters,0.345438291916008,-0.8023950468033446
Kolkata,2015-01-08,2015,Winter,308.5,199.9,45.4,144.2,156.1,49.7,0.34,40.8,197.1,458.5,Severe,1,lowest average PM2.5 among clusters,-1.1815340049810303,0.2794639439659748
Kolkata,2015-01-09,2015,Winter,172.4,142.6,142.3,71.3,111.4,26.7,1.27,11.2,86.7,340.4,Very Poor,0,highest average PM2.5 among clusters,0.2313765473294158,-0.9201415077727804
Kolkata,2015-01-10,2015,Winter,415.5,586.8,18.3,138.5,100.0,47.7,4.33,59.6,59.2,158.5,Moderate,0,highest average PM2.5 among clusters,0.1764056985926836,0.7611338583515365
Kolkata,2015-01-11,2015,Winter,340.3,457.5,116.0,148.7,159.7,9.2,6.18,60.6,59.5,490.3,Severe,1,lowest average PM2.5 among clusters,-0.2442494396959452,-0.7626938387037313
Kolkata,2015-01-12,2015,Winter,44.1,533.8,170.5,34.1,75.2,27.7,7.51,50.7,19.7,168.8,Moderate,0,highest average PM2.5 among clusters,2.2983675703384927,-0.5672009782234899
Kolkata,2015-01-13,2015,Winter,155.0,353.5,133.8,48.9,73.2,34.3,9.64,11.2,86.6,327.1,Very Poor,0,highest average PM2.5 among clusters,0.20416960004938667,-0.6285054877493035
Kolkata,2015-01-14,2015,Winter,93.6,283.7,49.3,35.6,14.5,14.7,3.79,42.8,85.2,233.7,Poor,0,highest average PM2.5 among clusters,1.0288345820687048,0.22731108754877036
Kolkata,2015-01-15,2015,Winter,63.1,121.1,37.5,8.3,68.8,27.9,3.54,5.6,171.2,206.6,Poor,0,highest average PM2.5 among clusters,-0.13861952012125772,-0.19287511659642262
Kolkata,2015-01-16,2015,Winter,42.1,279.2,32.5,74.1,173.4,35.0,4.72,82.4,169.0,229.2,Poor,1,lowest average PM2.5 among clusters,0.20256319606389464,0.33412132351472223
Kolkata,2015-01-17,2015,Winter,475.3,296.7,119.5,70.6,130.0,39.1,8.12,97.8,59.1,246.7,Poor,0,highest average PM2.5 among clusters,-0.3122962734385983,1.8536180324467901
Kolkata,2015-01-18,2015,Winter,408.7,407.1,6.2,70.4,242.6,45.6,0.4,97.0,94.0,371.3,Very Poor,1,lowest average PM2.5 among clusters,0.11794727876290852,1.3691100052712162
Kolkata,2015-01-19,2015,Winter,58.6,534.5,91.6,6.5,42.0,47.9,1.92,64.1,171.6,207.6,Poor,0,highest average PM2.5 among clusters,2.269795117258946,1.0856158812881986
Kolkata,2015-01-20,2015,Winter,394.8,356.9,31.4,108.2,137.9,33.0,9.2,11.3,188.0,308.4,Very Poor,1,lowest average PM2.5 among clusters,-2.139119656528852,-0.20385443595594843
Kolkata,2015-01-21,2015,Winter,96.1,514.2,160.0,57.8,35.7,36.7,1.08,69.3,155.2,218.4,Poor,0,highest average PM2.5 among clusters,2.2525401535308314,0.5955222151455469
Kolkata,2015-01-22,2015,Winter,247.5,112.7,108.0,5.3,16.4,26.4,1.01,35.7,163.7,398.1,Very Poor,0,highest average PM2.5 among clusters,0.3192315447900912,1.126074440049423
Kolkata,2015-01-23,2015,Winter,437.7,541.7,83.8,91.2,88.0,44.1,6.09,2.6,17.6,151.0,Moderate,0,highest average PM2.5 among clusters,0.06092250911250945,-0.31591457908920767
Kolkata,2015-01-24,2015,Winter,141.5,208.7,172.3,79.3,191.1,8.0,5.06,27.3,20.2,316.7,Very Poor,1,lowest average PM2.5 among clusters,0.28053425450395236,-1.851801750623697
Kolkata,2015-01-25,2015,Winter,113.3,432.1,67.7,3.6,95.5,27.4,7.8,91.8,48.3,402.6,Severe,0,highest average PM2.5 among clusters,1.620864109621474,1.037298085049757
Kolkata,2015-01-26,2015,Winter,13.2,474.7,103.8,82.2,237.0,20.6,7.59,35.6,29.9,463.7,Severe,1,lowest average PM2.5 among clusters,0.8267702355343448,-2.157476406795643
Kolkata,2015-01-27,2015,Winter,316.8,527.0,168.0,28.6,113.8,14.1,2.1,95.6,91.4,466.8,Severe,0,highest average PM2.5 among clusters,1.816879365555224,0.9454981975112984
Kolkata,2015-01-28,2015,Winter,4.5,41.8,77.2,123.5,201.1,44.8,7.97,36.0,109.7,174.6,Moderate,1,lowest average PM2.5 among clusters,-1.0205024021280906,-1.11700160519683
Kolkata,2015-01-29,2015,Winter,436.0,595.6,160.1,86.0,27.5,2.9,5.1,9.6,77.4,138.6,Moderate,0,highest average PM2.5 among clusters,0.4271337229941242,-0.690832962640834
Kolkata,2015-01-30,2015,Winter,140.8,249.9,130.4,95.8,244.7,12.8,1.0,79.8,8.9,316.2,Very Poor,1,lowest average PM2.5 among clusters,0.9801440529125309,-1.0065745897207938
Kolkata,2015-01-31,2015,Winter,345.1,486.9,167.1,34.3,31.2,1.3,3.72,87.9,124.3,495.1,Severe,0,highest average PM2.5 among clusters,1.3486878291011255,1.1906408598724993
Kolkata,2015-02-01,2015,Winter,73.6,568.9,175.9,138.6,231.9,5.6,9.39,51.7,133.0,192.4,Moderate,1,lowest average PM2.5 among clusters,0.1581445227285605,-2.3151723051405297
Kolkata,2015-02-02,2015,Winter,469.7,124.6,7.7,63.3,69.1,20.3,3.5,16.3,83.5,118.5,Moderate,0,highest average PM2.5 among clusters,-1.4292774908176007,0.6545223079241517
Kolkata,2015-02-03,2015,Winter,304.6,10.0,195.8,15.7,63.8,32.3,9.1,18.4,123.3,454.6,Severe,0,highest average PM2.5 among clusters,-0.9142257989914231,0.44679066905978193
Kolkata,2015-02-04,2015,Winter,439.2,345.4,147.4,5.5,175.3,41.5,3.03,84.5,177.7,295.4,Poor,1,lowest average PM2.5 among clusters,0.15458457207313975,1.7970000192278042
Kolkata,2015-02-05,2015,Winter,218.2,15.7,67.1,92.3,184.2,44.2,9.91,43.6,118.7,375.6,Very Poor,1,lowest average PM2.5 among clusters,-1.8286424817044502,0.06193298414942141
Kolkata,2015-02-06,2015,Winter,417.5,404.5,179.3,67.2,182.0,30.9,0.15,89.3,104.3,368.0,Very Poor,1,lowest average PM2.5 among clusters,0.8679653318060836,0.886883394185585
Kolkata,2015-02-07,2015,Winter,332.8,347.2,142.9,117.4,210.8,49.0,3.04,43.8,147.0,482.8,Severe,1,lowest average PM2.5 among clusters,-0.47243275405002944,-0.26367874385959134
Kolkata,2015-02-08,2015,Winter,138.5,201.9,9.5,103.3,54.5,2.5,0.15,45.0,166.9,314.4,Very Poor,0,highest average PM2.5 among clusters,-0.15721941083982058,-0.1437177985834651
Kolkata,2015-02-09,2015,Winter,161.0,105.8,13.6,67.7,80.8,26.0,7.06,0.8,17.3,331.7,Very Poor,0,highest average PM2.5 among clusters,-0.6503500520762138,-0.7547793597429232
Kolkata,2015-02-10,2015,Winter,162.9,266.0,53.3,2.2,194.0,1.6,5.95,47.6,17.5,333.2,Very Poor,1,lowest average PM2.5 among clusters,0.40153156016009783,-0.7196774391871505
Kolkata,2015-02-11,2015,Winter,265.3,229.5,56.1,78.7,244.5,6.3,8.29,57.7,91.6,415.3,Severe,1,lowest average PM2.5 among clusters,-1.2666244514637839,-0.7208301965270789
Kolkata,2015-02-12,2015,Winter,458.1,277.6,133.4,62.8,5.1,6.4,6.46,79.6,55.0,227.6,Poor,0,highest average PM2.5 among clusters,0.12711368414967897,1.557389631975667
Kolkata,2015-02-13,2015,Winter,142.6,47.3,195.7,24.0,163.9,23.9,4.38,61.5,189.9,317.6,Very Poor,1,lowest average PM2.5 among clusters,-0.12784424989631243,0.17651830119578116
Kolkata,2015-02-14,2015,Winter,90.9,239.9,50.1,69.9,229.9,8.7,4.36,3.8,57.3,193.3,Moderate,1,lowest average PM2.5 among clusters,-0.3776312671922655,-2.286135855720509
Kolkata,2015-02-15,2015,Winter,430.0,584.0,123.2,5.4,227.2,32.8,1.74,49.1,98.0,98.0,Satisfactory,1,lowest average PM2.5 among clusters,0.8354199910174702,0.19856167542857892
Kolkata,2015-02-16,2015,Winter,483.9,302.3,44.9,54.9,237.9,34.2,3.97,4.2,65.7,252.3,Poor,1,lowest average PM2.5 among clusters,-1.34318137274341,-0.565304596278074
Kolkata,2015-02-17,2015,Winter,319.1,446.7,92.2,72.9,244.2,21.9,7.33,58.2,171.9,469.1,Severe,1,lowest average PM2.5 among clusters,-0.8531350398339435,-0.3301664594363457
Kolkata,2015-02-18,2015,Winter,356.3,268.1,120.6,91.2,181.0,19.4,4.37,35.6,101.0,218.1,Poor,1,lowest average PM2.5 among clusters,-0.7511313798006234,-0.5541763576562394
Kolkata,2015-02-19,2015,Winter,350.5,239.0,173.0,20.9,116.4,45.3,8.29,46.0,198.4,275.6,Poor,0,highest average PM2.5 among clusters,-0.7031209874520472,1.0942200710652508
Kolkata,2015-02-20,2015,Winter,177.0,301.5,76.0,7.0,40.6,29.0,8.92,39.1,47.4,344.0,Very Poor,0,highest average PM2.5 among clusters,0.6326580307204538,0.5305494490520054
Kolkata,2015-02-21,2015,Winter,398.8,548.3,73.4,5.9,58.5,30.5,4.36,80.2,73.9,129.3,Moderate,0,highest average PM2.5 among clusters,1.3224726187776539,1.8600099155632324
Kolkata,2015-02-22,2015,Winter,434.1,431.8,176.5,117.4,96.6,30.2,9.85,28.8,106.7,402.1,Severe,0,highest average PM2.5 among clusters,-0.8361331323215911,-0.2139279757755808
Kolkata,2015-02-23,2015,Winter,415.9,313.2,144.4,18.7,100.8,7.6,0.62,15.7,7.8,263.2,Poor,0,highest average PM2.5 among clusters,0.733324886644446,-0.3754221293127567
Kolkata,2015-02-24,2015,Winter,149.5,572.0,61.9,68.0,151.8,47.1,0.91,99.4,162.4,322.9,Very Poor,1,lowest average PM2.5 among clusters,1.6583536631044262,1.068814650026119
Kolkata,2015-02-25,2015,Winter,331.7,525.7,106.6,80.4,85.4,42.0,2.38,8.7,48.1,481.7,Severe,0,highest average PM2.5 among clusters,0.8619304735462429,-0.4389686449308861
Kolkata,2015-02-26,2015,Winter,156.5,311.4,55.9,48.4,13.1,12.7,5.18,3.1,63.7,328.2,Very Poor,0,highest average PM2.5 among clusters,0.43600858458387765,-0.6425415479985981
Kolkata,2015-02-27,2015,Winter,80.7,33.4,183.5,149.3,245.1,14.8,0.03,86.8,36.0,169.3,Moderate,1,lowest average PM2.5 among clusters,0.47073667125395297,-1.2378602575925466
Kolkata,2015-02-28,2015,Winter,389.3,297.3,171.1,93.9,112.3,11.3,6.81,43.4,19.7,247.3,Poor,0,highest average PM2.5 among clusters,-0.14903524784644168,-0.3876660995699995
Kolkata,2015-03-01,2015,Winter,304.6,476.8,134.7,39.0,213.7,16.5,1.37,77.4,11.9,466.7,Severe,1,lowest average PM2.5 among clusters,1.5175474497404728,-0.14445684521951438
Kolkata,2015-03-02,2015,Winter,488.9,330.8,40.7,21.1,73.9,11.0,9.15,33.9,167.3,280.8,Poor,0,highest average PM2.5 among clusters,-1.5255191432615258,1.0574422646378923
Kolkata,2015-03-03,2015,Winter,469.0,464.8,99.5,115.5,179.3,15.0,6.14,59.9,119.2,449.5,Severe,1,lowest average PM2.5 among clusters,-0.8944546976414584,-0.007207769066772682
Kolkata,2015-03-04,2015,Winter,281.9,195.1,190.1,19.2,39.8,0.3,5.26,57.6,181.8,431.9,Severe,0,highest average PM2.5 among clusters,0.07239599976144687,0.7036128690683999
Kolkata,2015-03-05,2015,Winter,392.9,65.3,180.5,148.0,37.1,20.1,4.06,14.8,128.3,168.0,Moderate,0,highest average PM2.5 among clusters,-1.3551029575662952,-0.2965783799526132
Kolkata,2015-03-06,2015,Winter,480.4,577.8,41.7,76.7,179.6,24.3,7.17,82.5,167.0,198.5,Moderate,1,lowest average PM2.5 among clusters,-0.7327471317153054,1.1022891434705278
Kolkata,2015-03-07,2015,Winter,50.2,592.4,109.3,28.5,175.2,34.9,5.59,52.5,74.0,144.7,Moderate,1,lowest average PM2.5 among clusters,1.8535863543889657,-0.7063293133138064
Kolkata,2015-03-08,2015,Winter,340.5,597.9,7.7,92.0,235.6,3.1,8.26,61.9,8.6,490.5,Severe,1,lowest average PM2.5 among clusters,-0.19417955059131306,-0.8854968271425497
Kolkata,2015-03-09,2015,Winter,381.5,468.1,183.1,46.3,216.0,14.0,1.81,36.3,128.7,454.2,Severe,1,lowest average PM2.5 among clusters,0.3001183996750763,-0.7767161484163948
Kolkata,2015-03-10,2015,Winter,145.5,260.6,10.9,117.2,107.0,33.0,8.94,33.8,92.7,319.8,Very Poor,0,highest average PM2.5 among clusters,-0.850409239232651,-0.4118931210120863
Kolkata,2015-03-11,2015,Winter,455.4,196.5,130.3,76.0,220.3,23.9,3.32,14.9,165.0,195.6,Moderate,1,lowest average PM2.5 among clusters,-1.69907977535561,-0.5702152413285482
Kolkata,2015-03-12,2015,Winter,419.2,128.7,74.4,115.5,96.9,32.0,3.8,89.5,104.7,135.5,Moderate,0,highest average PM2.5 among clusters,-0.8173609870276504,1.654279714569501
Kolkata,2015-03-13,2015,Winter,493.1,371.7,148.8,110.6,76.6,24.4,2.87,2.3,33.1,326.9,Very Poor,0,highest average PM2.5 among clusters,-0.25081366875849664,-0.5747940185255196
Kolkata,2015-03-14,2015,Winter,145.0,564.4,105.4,115.8,49.6,22.3,8.93,40.6,54.8,319.4,Very Poor,0,highest average PM2.5 among clusters,0.8824645238163857,-0.7379773446334282
Kolkata,2015-03-15,2015,Winter,380.3,446.7,171.3,138.3,200.0,29.9,6.67,42.6,152.2,423.5,Severe,1,lowest average PM2.5 among clusters,-0.882372509500962,-0.7456036714407428
Kolkata,2015-03-16,2015,Winter,207.1,165.5,162.7,94.7,6.5,29.2,7.92,14.8,23.3,367.1,Very Poor,0,highest average PM2.5 among clusters,0.10592452548061917,-0.4285943010658808
Kolkata,2015-03-17,2015,Winter,31.5,362.1,156.0,73.8,240.7,38.5,7.03,33.7,61.5,314.9,Very Poor,1,lowest average PM2.5 among clusters,0.6575788505733481,-1.7345214732634178
Kolkata,2015-03-18,2015,Winter,243.7,92.3,44.0,70.5,46.0,4.8,0.79,64.6,37.3,395.2,Very Poor,0,highest average PM2.5 among clusters,0.36214490946153327,0.6346017946813425
Kolkata,2015-03-19,2015,Winter,62.6,449.5,54.0,52.2,70.9,26.8,6.67,89.2,197.1,427.5,Severe,0,highest average PM2.5 among clusters,0.8662691119016236,0.9912874490714868
Kolkata,2015-03-20,2015,Winter,127.1,11.7,41.4,29.0,13.7,11.8,6.31,7.8,175.9,305.7,Very Poor,0,highest average PM2.5 among clusters,-1.0164821110835014,0.03515367646220193
Kolkata,2015-03-21,2015,Winter,323.9,537.1,5.3,24.6,18.9,43.4,7.58,17.0,115.7,473.9,Severe,0,highest average PM2.5 among clusters,0.17274203606669583,0.9188063537250444
Kolkata,2015-03-22,2015,Winter,488.6,208.1,37.1,96.9,202.9,18.4,1.21,30.9,82.0,172.2,Moderate,1,lowest average PM2.5 among clusters,-1.4096384532496729,-0.1970357126533383
Kolkata,2015-03-23,2015,Winter,442.5,9.8,172.4,130.6,129.9,24.5,6.55,27.8,128.0,156.8,Moderate,1,lowest average PM2.5 among clusters,-2.1057530881728934,-0.15665948529555485
Kolkata,2015-03-24,2015,Winter,236.3,56.8,117.7,43.5,147.5,30.4,2.37,46.7,0.0,389.5,Very Poor,1,lowest average PM2.5 among clusters,0.3823605075337375,0.03201312812158674
Kolkata,2015-03-25,2015,Winter,224.5,374.0,19.8,148.8,240.3,18.6,5.98,74.3,115.7,380.4,Very Poor,1,lowest average PM2.5 among clusters,-0.9063579593596668,-0.6645528412344478
Kolkata,2015-03-26,2015,Winter,223.1,78.3,14.0,7.8,188.0,6.5,8.58,8.0,68.8,379.4,Very Poor,1,lowest average PM2.5 among clusters,-1.4661565467021023,-0.9061591108175073
Kolkata,2015-03-27,2015,Winter,364.4,126.2,150.1,50.0,175.1,15.3,4.77,70.3,25.1,134.5,Moderate,1,lowest average PM2.5 among clusters,-0.1426279705131128,0.33067146974436745
Kolkata,2015-03-28,2015,Winter,118.6,125.2,34.9,144.8,88.1,5.8,3.1,25.0,2.2,295.2,Poor,0,highest average PM2.5 among clusters,-0.19553588340354833,-1.4057036684013804
